level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	10	4	4	2	9	1560	1003	42	20	94	腹
5	10	4	4	2	10	1603	1003	21	20	92	腔
5	10	4	4	2	11	1624	1003	20	20	96	注
5	10	4	4	2	12	1646	1004	8	15	96	射
5	10	4	4	2	13	1655	1004	10	15	93	90
5	10	4	4	2	14	1667	1004	25	19	91	天
5	10	4	4	2	15	0	0	2501	3528	92	,
5	10	4	4	2	16	1708	1004	21	19	90	可
5	10	4	4	2	17	1732	1004	17	19	93	以
5	10	4	4	2	18	1751	1003	40	20	93	产
5	10	4	4	2	19	0	0	2501	3528	96	生
5	10	4	4	2	20	1793	1003	20	21	96	轻
5	10	4	4	2	21	1814	1003	41	21	91	微
5	10	4	4	2	22	1858	1008	2	6	95	毒
5	10	4	4	2	23	1860	1003	16	21	96	性
5	10	4	4	2	24	1879	1004	39	20	96	反
5	10	4	4	2	25	1923	1020	2	4	96	应
5	10	4	4	2	26	0	0	2501	3528	96	,
5	10	4	4	2	27	1941	1004	42	19	95	主
5	10	4	4	2	28	0	0	2501	3528	96	要
5	10	4	4	2	29	1985	1004	28	20	96	表
5	10	4	4	2	30	2010	1004	15	20	96	现
5	10	4	4	2	31	2026	1004	40	22	96	在
5	10	4	4	2	32	0	0	2501	3528	93	有
5	10	4	4	2	33	2068	1006	21	16	93	三
5	10	4	4	2	34	2090	1004	20	20	96	分
5	10	4	4	2	35	2112	1005	20	19	96	之
5	10	4	4	2	36	2133	1013	20	2	96	一
5	10	4	4	2	37	2155	1005	18	20	96	的
5	10	4	4	2	38	2175	1005	19	20	93	动
5	10	4	4	2	39	2197	1005	19	20	96	物
5	10	4	4	2	40	2219	1006	39	19	96	尿
5	10	4	4	2	41	2262	1005	15	20	70	蛎
5	10	4	4	2	42	0	0	2501	3528	85	白
5	10	4	4	2	43	2281	1006	20	19	97	质
5	10	4	4	2	44	2303	1006	40	20	96	阳
5	10	4	4	2	45	0	0	2501	3528	96	性
5	10	4	4	2	46	2348	1022	2	4	96	,
4	10	4	4	3	0	1283	1030	1077	24	-1	
5	10	4	4	3	1	1283	1030	40	20	96	药
5	10	4	4	3	2	1325	1030	9	16	96	后
5	10	4	4	3	3	1335	1030	11	16	92	30
5	10	4	4	3	4	1347	1030	41	20	92	天
5	10	4	4	3	5	1390	1031	9	15	96	和
5	10	4	4	3	6	1400	1031	11	15	90	60
5	10	4	4	3	7	1413	1030	41	20	92	天
5	10	4	4	3	8	0	0	2501	3528	79	碟
5	10	4	4	3	9	1456	1030	19	20	96	性
5	10	4	4	3	10	1478	1030	19	21	93	磷
5	10	4	4	3	11	1499	1031	20	20	96	酸
5	10	4	4	3	12	1521	1031	20	20	71	酷
5	10	4	4	3	13	1543	1031	41	21	96	升
5	10	4	4	3	14	0	0	2501	3528	89	高
5	10	4	4	3	15	1590	1048	2	3	86	,
5	10	4	4	3	16	1598	1032	25	20	93	肝
5	10	4	4	3	17	1623	1031	15	20	94	肾
5	10	4	4	3	18	1641	1031	20	21	96	有
5	10	4	4	3	19	1663	1031	20	21	95	轻
5	10	4	4	3	20	1685	1031	20	21	96	度
5	10	4	4	3	21	1708	1032	18	20	96	的
5	10	4	4	3	22	1729	1031	20	21	96	病
5	10	4	4	3	23	1751	1032	20	19	96	理
5	10	4	4	3	24	1773	1031	41	21	96	变
5	10	4	4	3	25	1817	1047	5	5	96	化
5	10	4	4	3	26	0	0	2501	3528	96	。
5	10	4	4	3	27	1838	1032	20	20	96	但
5	10	4	4	3	28	1859	1032	20	19	96	这
5	10	4	4	3	29	1882	1032	39	20	96	些
5	10	4	4	3	30	1924	1032	9	20	96	变
5	10	4	4	3	31	1931	1032	13	19	96	化
5	10	4	4	3	32	1946	1033	29	19	96	还
5	10	4	4	3	33	1975	1033	13	19	96	没
5	10	4	4	3	34	1991	1032	32	21	96	有
5	10	4	4	3	35	2027	1032	2	21	96	引
5	10	4	4	3	36	2033	1032	20	20	96	起
5	10	4	4	3	37	2056	1032	19	21	97	动
5	10	4	4	3	38	2078	1033	19	20	96	物
5	10	4	4	3	39	2101	1032	19	20	96	整
5	10	4	4	3	40	2122	1033	20	20	94	体
5	10	4	4	3	41	2144	1033	19	20	96	功
5	10	4	4	3	42	2166	1033	19	20	96	能
5	10	4	4	3	43	2189	1033	29	20	96	的
5	10	4	4	3	44	2218	1034	11	19	96	明
5	10	4	4	3	45	2232	1034	19	19	95	显
5	10	4	4	3	46	2254	1033	39	21	96	改
5	10	4	4	3	47	2298	1049	5	4	96	变
5	10	4	4	3	48	2318	1035	42	15	39	。G-
4	10	4	4	4	0	1281	1058	1083	24	-1	
5	10	4	4	4	1	1281	1058	63	16	92	CSF200
5	10	4	4	4	2	1350	1059	54	20	49	ug/kg
5	10	4	4	4	3	1406	1058	19	20	92	给
5	10	4	4	4	4	1427	1059	19	19	96	大
5	10	4	4	4	5	1449	1059	19	20	0	鼠
5	10	4	4	4	6	1469	1059	20	20	93	连
5	10	4	4	4	7	1491	1059	19	20	84	续
5	10	4	4	4	8	1511	1059	20	20	85	腹
5	10	4	4	4	9	1533	1060	19	19	85	腔
5	10	4	4	4	10	1554	1059	42	21	96	注
5	10	4	4	4	11	1597	1061	9	15	96	射
5	10	4	4	4	12	1607	1061	10	15	93	90
5	10	4	4	4	13	1618	1061	27	19	92	天
5	10	4	4	4	14	0	0	2501	3528	96	,
5	10	4	4	4	15	1661	1060	19	20	96	能
5	10	4	4	4	16	1682	1060	19	20	93	产
5	10	4	4	4	17	1704	1060	30	19	96	生
5	10	4	4	4	18	1733	1060	11	20	95	明
5	10	4	4	4	19	1747	1061	19	18	96	显
5	10	4	4	4	20	1769	1060	17	20	96	的
5	10	4	4	4	21	1788	1060	41	20	92	毒
5	10	4	4	4	22	1833	1075	5	5	96	性
5	10	4	4	4	23	0	0	2501	3528	95	。
5	10	4	4	4	24	1854	1060	19	19	96	主
5	10	4	4	4	25	1874	1060	40	20	96	要
5	10	4	4	4	26	0	0	2501	3528	96	表
5	10	4	4	4	27	1916	1061	20	19	96	现
5	10	4	4	4	28	1938	1060	20	21	96	在
5	10	4	4	4	29	1959	1061	42	19	96	血
5	10	4	4	4	30	0	0	2501	3528	93	红
5	10	4	4	4	31	2003	1062	18	18	92	蛋
5	10	4	4	4	32	2025	1061	15	20	96	白
5	10	4	4	4	33	2045	1061	41	21	96	下
5	10	4	4	4	34	2091	1077	2	4	96	降
5	10	4	4	4	35	0	0	2501	3528	96	,
5	10	4	4	4	36	2110	1062	19	19	95	尿
5	10	4	4	4	37	2131	1061	19	21	75	液
5	10	4	4	4	38	2153	1062	19	20	96	隐
5	10	4	4	4	39	2173	1061	21	19	96	血
5	10	4	4	4	40	2196	1062	18	20	93	和
5	10	4	4	4	41	2217	1062	19	19	86	蛋
5	10	4	4	4	42	2240	1062	15	20	96	白
5	10	4	4	4	43	2260	1063	22	19	95	阳
5	10	4	4	4	44	2283	1062	39	20	96	性
5	10	4	4	4	45	0	0	2501	3528	96	率
5	10	4	4	4	46	2323	1062	33	20	96	分
5	10	4	4	4	47	2358	1062	6	20	96	别
4	10	4	4	5	0	1283	1086	1078	25	-1	
5	10	4	4	5	1	1283	1086	17	20	96	为
5	10	4	4	5	2	1303	1086	61	20	67	29.1%5
5	10	4	4	5	3	1365	1087	19	19	91	和
5	10	4	4	5	4	1385	1086	68	21	53	41.796,
5	10	4	4	5	5	1469	1087	24	20	73	碱
5	10	4	4	5	6	1494	1087	16	21	96	性
5	10	4	4	5	7	1512	1087	19	21	94	磷
5	10	4	4	5	8	1532	1087	42	21	94	酸
5	10	4	4	5	9	1578	1104	3	4	96	酶
5	10	4	4	5	10	0	0	2501	3528	96	,
5	10	4	4	5	11	1596	1088	21	19	95	肌
5	10	4	4	5	12	1618	1089	20	19	70	酒
5	10	4	4	5	13	1640	1088	18	20	96	和
5	10	4	4	5	14	1661	1088	19	19	74	胥
5	10	4	4	5	15	1682	1088	41	20	96	红
5	10	4	4	5	16	1725	1101	4	6	96	素
5	10	4	4	5	17	1728	1088	16	20	96	总
5	10	4	4	5	18	1746	1089	20	19	96	量
5	10	4	4	5	19	1767	1088	40	21	96	升
5	10	4	4	5	20	1812	1105	3	4	95	高
5	10	4	4	5	21	0	0	2501	3528	96	,
5	10	4	4	5	22	1831	1090	27	19	96	肝
5	10	4	4	5	23	0	0	2501	3528	96	、
5	10	4	4	5	24	1875	1088	17	21	95	肾
5	10	4	4	5	25	1895	1088	19	20	96	有
5	10	4	4	5	26	1917	1089	17	19	96	明
5	10	4	4	5	27	1937	1090	19	18	96	显
5	10	4	4	5	28	1960	1089	17	20	96	的
5	10	4	4	5	29	1980	1089	19	20	96	药
5	10	4	4	5	30	2001	1090	20	18	96	理
5	10	4	4	5	31	2023	1089	40	20	95	变
5	10	4	4	5	32	2066	1104	5	5	96	化
5	10	4	4	5	33	0	0	2501	3528	96	。
5	10	4	4	5	34	2086	1089	20	20	96	这
5	10	4	4	5	35	2108	1090	20	19	91	些
5	10	4	4	5	36	2131	1089	27	21	90	变
5	10	4	4	5	37	2157	1090	13	19	96	化
5	10	4	4	5	38	2173	1090	40	19	92	已
5	10	4	4	5	39	2216	1091	10	19	96	经
5	10	4	4	5	40	2231	1090	2	20	96	引
5	10	4	4	5	41	2236	1090	20	20	96	起
5	10	4	4	5	42	2257	1090	18	20	96	动
5	10	4	4	5	43	2278	1090	19	20	96	物
5	10	4	4	5	44	2300	1090	41	21	96	整
5	10	4	4	5	45	0	0	2501	3528	87	佛
5	10	4	4	5	46	2343	1090	18	21	96	功
4	10	4	4	6	0	1282	1114	1081	25	-1	
5	10	4	4	6	1	1282	1114	19	20	96	能
5	10	4	4	6	2	1304	1114	18	20	96	的
5	10	4	4	6	3	1325	1114	39	21	96	改
5	10	4	4	6	4	1370	1131	2	4	96	变
5	10	4	4	6	5	0	0	2501	3528	96	,
5	10	4	4	6	6	1388	1115	19	19	92	如
5	10	4	4	6	7	1409	1115	20	20	93	食
5	10	4	4	6	8	1431	1115	19	20	93	欲
5	10	4	4	6	9	1452	1115	41	20	88	减
5	10	4	4	6	10	1497	1132	3	3	92	退
5	10	4	4	6	11	0	0	2501	3528	97	、
5	10	4	4	6	12	1516	1116	41	20	77	体
5	10	4	4	6	13	0	0	2501	3528	96	重
5	10	4	4	6	14	1559	1116	19	20	96	增
5	10	4	4	6	15	1580	1116	41	20	97	长
5	10	4	4	6	16	1623	1116	19	21	96	受
5	10	4	4	6	17	1645	1116	19	21	95	抑
5	10	4	4	6	18	1667	1132	5	4	96	制
5	10	4	4	6	19	0	0	2501	3528	96	。
5	10	4	4	6	20	1687	1116	20	20	95	这
5	10	4	4	6	21	1709	1117	20	19	96	些
5	10	4	4	6	22	1732	1116	28	21	96	变
5	10	4	4	6	23	1759	1116	13	20	96	化
5	10	4	4	6	24	1773	1116	19	21	96	在
5	10	4	4	6	25	1794	1116	41	21	86	停
5	10	4	4	6	26	0	0	2501	3528	96	药
5	10	4	4	6	27	1837	1118	20	15	92	30
5	10	4	4	6	28	1859	1118	18	18	91	天
5	10	4	4	6	29	1879	1117	20	20	93	后
5	10	4	4	6	30	1900	1117	30	19	92	可
5	10	4	4	6	31	1928	1118	12	18	93	以
5	10	4	4	6	32	1943	1116	41	21	94	恢
5	10	4	4	6	33	1988	1134	5	3	96	复
5	10	4	4	6	34	2007	1119	25	14	1	。ihG-
5	10	4	4	6	35	2049	1118	33	14	91	CSF
5	10	4	4	6	36	2094	1118	29	16	92	135
5	10	4	4	6	37	2130	1119	53	19	75	ug/kg
5	10	4	4	6	38	2185	1118	20	20	92	给
5	10	4	4	6	39	2206	1119	51	19	89	Beagle
5	10	4	4	6	40	2258	1119	19	20	89	狗
5	10	4	4	6	41	2279	1119	19	19	92	连
5	10	4	4	6	42	2300	1118	42	21	92	续
5	10	4	4	6	43	0	0	2501	3528	84	静
5	10	4	4	6	44	2344	1119	19	20	82	脉
4	10	4	4	7	0	1282	1143	1079	25	-1	
5	10	4	4	7	1	1282	1143	40	20	96	注
5	10	4	4	7	2	0	0	2501	3528	95	射
5	10	4	4	7	3	1323	1144	20	15	92	30
5	10	4	4	7	4	1344	1144	19	18	92	天
5	10	4	4	7	5	1365	1143	40	20	93	可
5	10	4	4	7	6	0	0	2501	3528	93	产
5	10	4	4	7	7	1408	1143	29	20	96	生
5	10	4	4	7	8	1436	1144	12	19	96	明
5	10	4	4	7	9	1450	1145	19	18	96	显
5	10	4	4	7	10	1472	1144	18	20	96	的
5	10	4	4	7	11	1492	1144	20	20	91	毒
5	10	4	4	7	12	1514	1144	19	20	96	性
5	10	4	4	7	13	1535	1145	40	19	95	反
5	10	4	4	7	14	1580	1161	2	3	96	应
5	10	4	4	7	15	0	0	2501	3528	96	,
5	10	4	4	7	16	1598	1144	20	21	96	其
5	10	4	4	7	17	1620	1145	40	19	96	主
5	10	4	4	7	18	0	0	2501	3528	96	要
5	10	4	4	7	19	1662	1145	24	20	96	毒
5	10	4	4	7	20	1687	1145	15	20	96	性
5	10	4	4	7	21	1705	1145	19	19	96	主
5	10	4	4	7	22	1726	1145	20	19	96	要
5	10	4	4	7	23	1747	1145	20	20	96	表
5	10	4	4	7	24	1768	1145	20	20	96	现
5	10	4	4	7	25	1790	1146	17	19	97	为
5	10	4	4	7	26	1810	1145	19	20	96	动
5	10	4	4	7	27	1832	1145	27	20	96	物
5	10	4	4	7	28	1859	1146	13	16	96	间
5	10	4	4	7	29	1875	1145	27	20	94	歇
5	10	4	4	7	30	1902	1146	12	19	96	性
5	10	4	4	7	31	1915	1145	28	21	87	体
5	10	4	4	7	32	1941	1146	38	20	92	湿
5	10	4	4	7	33	1981	1145	13	20	96	升
5	10	4	4	7	34	1996	1148	3	16	94	高
5	10	4	4	7	35	0	0	2501	3528	79	“
5	10	4	4	7	36	2022	1146	20	20	92	食
5	10	4	4	7	37	2043	1146	20	19	93	欲
5	10	4	4	7	38	2064	1146	42	20	91	减
5	10	4	4	7	39	2111	1163	2	3	88	退
5	10	4	4	7	40	0	0	2501	3528	96	,
5	10	4	4	7	41	2130	1146	19	18	89	部
5	10	4	4	7	42	2150	1146	20	20	96	分
5	10	4	4	7	43	2172	1146	19	21	96	动
5	10	4	4	7	44	2193	1146	19	20	96	物
5	10	4	4	7	45	2215	1147	20	19	97	注
5	10	4	4	7	46	2236	1147	19	20	96	射
5	10	4	4	7	47	2256	1146	20	21	96	部
5	10	4	4	7	48	2277	1146	20	22	96	位
5	10	4	4	7	49	2298	1146	42	22	95	肢
5	10	4	4	7	50	2342	1147	19	21	73	佛
5	10	4	4	7	51	0	0	2501	3528	69	末
4	10	4	4	8	0	1281	1171	1079	25	-1	
5	10	4	4	8	1	1281	1171	20	20	96	端
5	10	4	4	8	2	1303	1171	40	20	96	皮
5	10	4	4	8	3	1345	1172	19	19	96	肤
5	10	4	4	8	4	1365	1172	9	19	96	红
5	10	4	4	8	5	1374	1171	11	21	91	肿
5	10	4	4	8	6	1387	1171	19	20	96	或
5	10	4	4	8	7	1408	1171	41	21	96	体
5	10	4	4	8	8	0	0	2501	3528	96	表
5	10	4	4	8	9	1450	1171	20	21	96	皮
5	10	4	4	8	10	1471	1171	20	21	96	肤
5	10	4	4	8	11	1494	1172	16	20	96	出
5	10	4	4	8	12	1513	1173	20	19	96	现
5	10	4	4	8	13	1535	1173	19	18	96	丘
5	10	4	4	8	14	1556	1172	20	21	80	疹
5	10	4	4	8	15	1577	1172	27	21	95	样
5	10	4	4	8	16	1606	1173	34	20	97	小
5	10	4	4	8	17	1644	1189	2	4	96	泡
5	10	4	4	8	18	0	0	2501	3528	93	,
5	10	4	4	8	19	1663	1173	40	20	93	骨
5	10	4	4	8	20	1705	1173	19	20	73	髓
5	10	4	4	8	21	0	0	2501	3528	96	有
5	10	4	4	8	22	1726	1173	20	21	96	核
5	10	4	4	8	23	1748	1172	39	21	94	细
5	10	4	4	8	24	0	0	2501	3528	96	胞
5	10	4	4	8	25	1789	1173	41	21	90	减
5	10	4	4	8	26	0	0	2501	3528	96	少
5	10	4	4	8	27	0	0	2501	3528	63	ˇ
5	10	4	4	8	28	1855	1174	17	19	69	以
5	10	4	4	8	29	1874	1175	40	19	96	及
5	10	4	4	8	30	1918	1190	4	3	95	肝
5	10	4	4	8	31	0	0	2501	3528	96	、
5	10	4	4	8	32	1938	1173	18	21	50	胞
5	10	4	4	8	33	1959	1174	30	19	96	组
5	10	4	4	8	34	1990	1175	22	18	96	织
5	10	4	4	8	35	2011	1174	30	20	73	药
5	10	4	4	8	36	2044	1174	10	19	96	物
5	10	4	4	8	37	2055	1174	7	19	96	性
5	10	4	4	8	38	2065	1175	19	19	96	病
5	10	4	4	8	39	2086	1175	30	19	96	理
5	10	4	4	8	40	2114	1174	34	20	96	改
5	10	4	4	8	41	2152	1190	5	4	96	变
5	10	4	4	8	42	0	0	2501	3528	68	、
5	10	4	4	8	43	2172	1175	20	19	96	但
5	10	4	4	8	44	2193	1175	20	20	96	是
5	10	4	4	8	45	2215	1175	19	19	96	上
5	10	4	4	8	46	2235	1175	20	20	96	述
5	10	4	4	8	47	2256	1175	20	20	96	病
5	10	4	4	8	48	2277	1176	20	19	96	理
5	10	4	4	8	49	2299	1175	29	21	96	变
5	10	4	4	8	50	2327	1175	33	21	96	化
5	10	4	4	8	51	0	0	2501	3528	96	在
4	10	4	4	9	0	1281	1199	1079	25	-1	
5	10	4	4	9	1	1281	1199	41	21	91	停
5	10	4	4	9	2	1323	1200	9	16	96	药
5	10	4	4	9	3	1333	1200	10	15	87	30
5	10	4	4	9	4	1344	1200	19	18	92	天
5	10	4	4	9	5	1365	1200	20	20	96	后
5	10	4	4	9	6	1386	1199	20	21	90	基
5	10	4	4	9	7	1408	1200	41	20	96	本
5	10	4	4	9	8	0	0	2501	3528	96	恢
5	10	4	4	9	9	1450	1200	20	21	96	复
5	10	4	4	9	10	1471	1200	41	21	96	正
5	10	4	4	9	11	1515	1216	5	5	96	常
5	10	4	4	9	12	1534	1202	75	15	27	。G~CSF
5	10	4	4	9	13	1620	1202	20	15	93	45
5	10	4	4	9	14	1646	1202	54	20	72	hg/kg
5	10	4	4	9	15	1702	1201	19	21	92	剂
5	10	4	4	9	16	1723	1202	20	19	93	量
5	10	4	4	9	17	1744	1201	20	20	96	给
5	10	4	4	9	18	1766	1202	18	19	96	狗
5	10	4	4	9	19	1786	1201	36	20	96	长
5	10	4	4	9	20	1823	1202	26	20	64	排
5	10	4	4	9	21	1851	1202	19	20	93	连
5	10	4	4	9	22	1872	1202	18	20	71	统
5	10	4	4	9	23	0	0	2501	3528	97	用
5	10	4	4	9	24	1893	1202	40	20	96	药
5	10	4	4	9	25	1938	1218	2	4	92	时
5	10	4	4	9	26	0	0	2501	3528	92	,
5	10	4	4	9	27	1957	1203	33	19	90	可
5	10	4	4	9	28	1991	1205	4	4	91	产
5	10	4	4	9	29	2000	1205	18	17	96	生
5	10	4	4	9	30	2021	1202	25	21	94	轻
5	10	4	4	9	31	2045	1203	15	19	96	度
5	10	4	4	9	32	2064	1202	40	21	96	的
5	10	4	4	9	33	2107	1202	18	20	78	毒
5	10	4	4	9	34	0	0	2501	3528	96	性
5	10	4	4	9	35	2129	1203	40	20	96	反
5	10	4	4	9	36	2172	1218	5	5	96	应
5	10	4	4	9	37	0	0	2501	3528	94	。
5	10	4	4	9	38	2194	1203	18	20	94	其
5	10	4	4	9	39	2214	1203	19	19	96	主
5	10	4	4	9	40	2235	1203	38	21	96	要
5	10	4	4	9	41	0	0	2501	3528	96	的
5	10	4	4	9	42	2276	1203	19	21	96	毒
5	10	4	4	9	43	2298	1203	41	21	96	性
5	10	4	4	9	44	2341	1205	7	16	96	表
5	10	4	4	9	45	2346	1204	14	20	96	现
4	10	4	4	10	0	1282	1228	1077	24	-1	
5	10	4	4	10	1	1282	1228	17	20	96	为
5	10	4	4	10	2	1302	1228	20	20	96	部
5	10	4	4	10	3	1323	1228	20	19	96	分
5	10	4	4	10	4	1345	1228	19	20	97	动
5	10	4	4	10	5	1366	1228	19	20	96	物
5	10	4	4	10	6	1387	1228	41	20	97	发
5	10	4	4	10	7	1433	1245	2	3	96	热
5	10	4	4	10	8	0	0	2501	3528	96	,
5	10	4	4	10	9	1453	1229	39	20	96	以
5	10	4	4	10	10	1494	1229	19	20	96	及
5	10	4	4	10	11	0	0	2501	3528	93	对
5	10	4	4	10	12	1515	1230	20	19	96	肝
5	10	4	4	10	13	1536	1229	20	20	92	脏
5	10	4	4	10	14	1558	1230	24	19	96	和
5	10	4	4	10	15	1582	1229	38	20	78	胞
5	10	4	4	10	16	1622	1229	19	20	91	脏
5	10	4	4	10	17	0	0	2501	3528	93	产
5	10	4	4	10	18	1643	1230	41	19	93	生
5	10	4	4	10	19	0	0	2501	3528	92	比
5	10	4	4	10	20	1687	1230	28	16	93	135
5	10	4	4	10	21	1721	1230	53	20	85	ug/kg
5	10	4	4	10	22	1776	1230	18	20	91	剂
5	10	4	4	10	23	1800	1231	16	19	96	量
5	10	4	4	10	24	1817	1230	20	20	93	较
5	10	4	4	10	25	1839	1230	40	20	95	轻
5	10	4	4	10	26	0	0	2501	3528	93	的
5	10	4	4	10	27	1881	1231	19	19	92	可
5	10	4	4	10	28	1902	1230	32	20	68	逆
5	10	4	4	10	29	1930	1230	12	20	96	性
5	10	4	4	10	30	1944	1230	19	20	96	病
5	10	4	4	10	31	1965	1231	29	19	96	理
5	10	4	4	10	32	1993	1231	34	20	80	损
5	10	4	4	10	33	2030	1246	4	4	88	伤
5	10	4	4	10	34	2050	1231	18	17	63	。15
5	10	4	4	10	35	2075	1232	54	19	10	igvkg
5	10	4	4	10	36	2131	1231	18	20	86	剂
5	10	4	4	10	37	2151	1232	20	19	93	量
5	10	4	4	10	38	2172	1231	36	20	96	长
5	10	4	4	10	39	2206	1232	7	11	96	期
5	10	4	4	10	40	2216	1231	39	21	95	给
5	10	4	4	10	41	2260	1248	2	4	80	药
5	10	4	4	10	42	0	0	2501	3528	96	,
5	10	4	4	10	43	2277	1232	19	20	96	在
5	10	4	4	10	44	2298	1231	20	21	96	试
5	10	4	4	10	45	2320	1232	39	20	96	验
5	10	4	4	10	46	0	0	2501	3528	69	中
4	10	4	4	11	0	1281	1255	291	23	-1	
5	10	4	4	11	1	1281	1255	19	21	96	未
5	10	4	4	11	2	1303	1257	19	18	93	见
5	10	4	4	11	3	1324	1256	20	20	92	对
5	10	4	4	11	4	1347	1256	19	20	93	狗
5	10	4	4	11	5	1368	1256	19	20	93	产
5	10	4	4	11	6	1391	1257	19	19	96	生
5	10	4	4	11	7	1414	1257	17	19	85	明
5	10	4	4	11	8	1434	1258	19	18	96	显
5	10	4	4	11	9	1457	1257	18	20	96	的
5	10	4	4	11	10	1478	1257	20	21	96	毒
5	10	4	4	11	11	1500	1257	19	20	96	性
5	10	4	4	11	12	1522	1257	41	20	95	反
5	10	4	4	11	13	0	0	2501	3528	96	应
5	10	4	4	11	14	1567	1273	5	5	95	。
3	10	4	5	0	0	1281	1284	1081	107	-1	
4	10	4	5	1	0	1281	1284	1080	25	-1	
5	10	4	5	1	1	1281	1284	19	20	96	生
5	10	4	5	1	2	1302	1284	20	20	96	殖
5	10	4	5	1	3	1322	1284	40	21	95	毒
5	10	4	5	1	4	0	0	2501	3528	93	性
5	10	4	5	1	5	1367	1296	3	7	89	:
5	10	4	5	1	6	1383	1285	19	20	96	小
5	10	4	5	1	7	1406	1285	18	20	80	鼠
5	10	4	5	1	8	1425	1285	41	20	86	妊
5	10	4	5	1	9	1468	1286	19	19	89	娠
5	10	4	5	1	10	1489	1286	9	15	96	后
5	10	4	5	1	11	1499	1286	34	16	75	6~15
5	10	4	5	1	12	1534	1286	26	20	92	天
5	10	4	5	1	13	0	0	2501	3528	89	,
5	10	4	5	1	14	1576	1285	42	21	92	连
5	10	4	5	1	15	1620	1287	4	15	92	续
5	10	4	5	1	16	1628	1287	11	15	93	10
5	10	4	5	1	17	1640	1287	18	18	89	天
5	10	4	5	1	18	1662	1286	16	20	96	由
5	10	4	5	1	19	1682	1287	19	19	96	尾
5	10	4	5	1	20	1703	1286	19	21	95	静
5	10	4	5	1	21	1724	1286	20	20	90	脉
5	10	4	5	1	22	1745	1286	32	20	96	注
5	10	4	5	1	23	1780	1288	10	18	96	射
5	10	4	5	1	24	1792	1286	14	21	96	临
5	10	4	5	1	25	1808	1287	20	20	96	床
5	10	4	5	1	26	1829	1286	21	21	93	使
5	10	4	5	1	27	1852	1287	36	20	96	用
5	10	4	5	1	28	1887	1287	4	20	94	剂
5	10	4	5	1	29	1893	1287	40	20	96	量
5	10	4	5	1	30	1935	1288	9	15	96	的
5	10	4	5	1	31	1948	1303	4	3	19	6
5	10	4	5	1	32	1967	1288	19	15	19	36
5	10	4	5	1	33	1988	1287	19	20	89	和
5	10	4	5	1	34	2009	1288	28	16	90	216
5	10	4	5	1	35	2039	1287	27	21	91	倍
5	10	4	5	1	36	2083	1288	9	18	96	,
5	10	4	5	1	37	2094	1289	7	19	95	即
5	10	4	5	1	38	2104	1288	20	16	37	30
5	10	4	5	1	39	2130	1288	108	20	37	ig/kg、180
5	10	4	5	1	40	2244	1289	53	20	39	Lg/kg
5	10	4	5	1	41	2299	1289	19	20	92	和
5	10	4	5	1	42	2322	1289	39	16	88	1080
4	10	4	5	2	0	1285	1313	1074	24	-1	
5	10	4	5	2	1	1285	1313	57	20	49	L.g/kg
5	10	4	5	2	2	1345	1313	34	20	92	的
5	10	4	5	2	3	1380	1314	59	15	2	G-CSF
5	10	4	5	2	4	1441	1314	27	19	92	后
5	10	4	5	2	5	0	0	2501	3528	95	,
5	10	4	5	2	6	1484	1313	19	21	94	未
5	10	4	5	2	7	1505	1314	20	19	96	见
5	10	4	5	2	8	1526	1314	19	20	96	孕
5	10	4	5	2	9	1549	1314	18	20	89	鼠
5	10	4	5	2	10	1569	1314	19	20	96	有
5	10	4	5	2	11	1592	1315	17	19	95	阴
5	10	4	5	2	12	1612	1314	20	20	96	道
5	10	4	5	2	13	1635	1314	39	20	96	出
5	10	4	5	2	14	1679	1331	2	3	96	血
5	10	4	5	2	15	0	0	2501	3528	96	,
5	10	4	5	2	16	1698	1315	19	19	92	早
5	10	4	5	2	17	1719	1314	20	20	97	期
5	10	4	5	2	18	1741	1314	27	20	96	或
5	10	4	5	2	19	1770	1314	32	20	87	院
5	10	4	5	2	20	1804	1315	20	20	96	期
5	10	4	5	2	21	0	0	2501	3528	92	流
5	10	4	5	2	22	1826	1315	30	20	93	产
5	10	4	5	2	23	1854	1316	13	18	96	以
5	10	4	5	2	24	1869	1316	20	19	96	及
5	10	4	5	2	25	1892	1316	16	19	96	因
5	10	4	5	2	26	1911	1315	19	20	96	药
5	10	4	5	2	27	1932	1315	20	20	96	物
5	10	4	5	2	28	1955	1315	19	19	68	吊
5	10	4	5	2	29	1976	1315	36	19	95	性
5	10	4	5	2	30	2019	1317	8	12	49	市
5	10	4	5	2	31	2028	1315	9	20	92	致
5	10	4	5	2	32	2040	1317	18	18	96	死
5	10	4	5	2	33	2062	1315	28	21	96	的
5	10	4	5	2	34	2088	1316	36	20	96	现
5	10	4	5	2	35	2129	1332	2	4	95	象
5	10	4	5	2	36	0	0	2501	3528	92	,
5	10	4	5	2	37	2148	1316	40	20	92	对
5	10	4	5	2	38	0	0	2501	3528	94	孕
5	10	4	5	2	39	2191	1316	19	20	77	佳
5	10	4	5	2	40	2212	1316	20	20	89	体
5	10	4	5	2	41	2237	1317	15	19	96	重
5	10	4	5	2	42	2255	1316	17	21	96	的
5	10	4	5	2	43	2275	1318	20	18	96	正
5	10	4	5	2	44	2298	1316	18	20	96	常
5	10	4	5	2	45	2319	1317	40	20	96	增
5	10	4	5	2	46	0	0	2501	3528	62	长
